hittypeid,workerid,pending,completed,approved,rejected,suspicious,blocked,avghittime,relevance_stdev,sentiment_stdev,position_stdev
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2BZ9GB5C5N5WP,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A39D08J98QC7JX,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2AB9WEOEPG7WR,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2BCOLOI1ATX23,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1GTZBSJC2SFT3,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2GP1GA2BOPFBK,0,204,204,0,0,0,56.89215686,0.97266486,0.88736716,1.023398139
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3DW9225IX9OOJ,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A18IJ8C5SL628I,0,22,22,0,0,0,82.95454545,1.127006933,0.754569414,0.984171606
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1XLGIFFGB01EU,0,55,55,0,0,0,39.85454545,1.154751234,1.189407305,1.162157534
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1M36CNT4O5GWU,0,52,52,0,0,0,59.48076923,0.939937659,1.135854549,1.09334961
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2D7V7Z3CXS51V,0,47,47,0,0,0,83.93617021,0.991646869,1.198829361,1.233888825
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A32SXZUTZO4SPX,0,16,16,0,0,0,78.8125,0.848798553,0.935243884,1.13646946
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A24WNVISY6M620,0,3,3,0,0,0,-9,0.640095479,0.897527468,1.027402334
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A25AJ66CYVUTBR,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A26D4H8UHMF9DZ,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1T36MB97YXTYN,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AARETXPGUQSW5,0,43,43,0,0,0,115.7209302,1.159355391,1.21318589,1.196370199
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1I7DQP8IAGFNN,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AJVGW8ZY3SWE4,0,3,3,0,0,0,-9,0.862006703,1.114924013,1.089724736
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2VP9L1GSJOII9,0,8,8,0,0,0,-9,1.165922382,1.976176469,1.932453104
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AH59AVZO31X7U,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2QXSFUS7A0A5H,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2WPDVXKLZRD78,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1KX0MPSHBMRB9,0,6,6,0,0,0,-9,0.904272267,1.037491633,1.114924013
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3KY1T298RAHXR,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1UFVJ55S2XR5W,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2MFSDUCY9L4FA,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1ZKG8GB6MQR1I,0,3,3,0,0,0,-9,0.276385399,0.924211376,1.1426091
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A207OR9LV0PAPY,0,6,6,0,0,0,-9,0.799305254,1.171863426,1.135751098
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2B36JYFI1N1UL,0,39,39,0,0,0,67.46153846,0.840379481,1.5192526,1.510796212
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3RIGG8MYRE8L8,0,5,5,0,0,0,-9,1.326649916,1.024152766,1.043955818
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A203TBGZWSHB7P,0,8,8,0,0,0,-9,0.927024811,1.172413793,1.048185114
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1HXSSZJFSBBFW,0,5,5,0,0,0,-9,1.067707825,1.392018772,1.462362525
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3Q43FI8BE7BY9,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A143JH6WH9UZVK,0,84,84,0,0,0,98.5952381,1.266945094,1.355705418,1.321115592
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,ATNZDP1UKM9P4,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2MDWTQAC6HMSJ,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AOG0BC9JYJHNV,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A26D2ZZKJW7BXR,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A7M8C6JRCD19D,0,15,15,0,0,0,117.6,0.902311846,1.203708521,1.346641405
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2Z538U2B31NXU,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1Y1LY7EHT7IU3,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A27VHP35J84JZE,0,7,7,0,0,0,-9,0.854161482,0.847816529,0.999313894
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2LADDQR3LVLRN,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3QXS3HZUA974I,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1W7NEHKLKU0P,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2S6OFKR0WVVJA,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AD8VVYGP4LRKG,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AFOM52NG6T9NH,0,4,4,0,0,0,-9,0.866025404,1.375984496,1.349897115
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3HKUTT4DCCMSS,0,6,6,0,0,0,-9,1.247219129,0.998268397,1.067187373
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2PJ9KG7E7YPZC,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2IYAOQ0BY5EYD,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2OKSX6IL3U7UC,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AJ3C88XVA1PZH,0,3,3,0,0,0,-9,1.299038106,1.157083824,1.264911064
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3PAL06TUX079G,0,11,11,0,0,0,65.63636364,0.761957028,1.143088905,1.157663113
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2MP5GYT9TKY5D,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3OSZDXTLL5BEJ,0,19,19,0,0,0,59.36842105,0.917945888,1.009179924,1.118605518
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1B66ZU3LIO8AY,0,10,10,0,0,0,137.3,1.240967365,0.812610615,0.937078622
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A35JKTPDAWB2NW,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A258WBW5E9DER3,0,15,15,0,0,0,77.06666667,1.040699551,0.805536398,0.903081146
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1NY7OXPFMJB6B,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AYYXF4RF5UPBK,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AR22PHM04RBTM,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1QXYPU4GM3JER,0,16,16,0,0,0,90.9375,0.841867112,1.081696828,1.133631187
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AIO6D65TJO3RR,0,4,4,0,0,0,-9,1.346291202,1.123486636,1.398411798
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1RMAJ2QZ47SKK,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3G7654IPS7646,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2AT0G92TP7HCG,0,26,26,0,0,0,146.7692308,0.935364926,0.97953761,0.989383498
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2E6QLLJKLWFU4,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,ADAW3GX7J01GK,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1WGODLVZNMS9X,0,99,0,99,0,0,22.84848485,0.050188401,0.156891157,0.070887216
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A8DZC9LWEKEZN,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A150TAXXDDGC9A,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3MKU5H0PFFJTV,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A39ZOFTU3IL2OY,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1XRWY6WD7FHCI,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AKFWAW2AJ5DOQ,0,8,8,0,0,0,-9,0.695268608,0.559016994,0.242061459
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1BQEX75BE1AYE,0,3,3,0,0,0,-9,0.687184271,0.862006703,0.640095479
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1ZCYC0RHTRMZF,0,21,21,0,0,0,71.14285714,0.886085432,1.377235795,1.362658287
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AUVJOESE3XYF3,0,32,32,0,0,0,6583.40625,0.953893133,1.080726029,1.230710542
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1KF05U5IO9AFG,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A21QU0TSUJEISB,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A16G716K9428HM,0,3,3,0,0,0,-9,1.471960144,0.707106781,0.640095479
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,ATQKTFZ7ETZ1C,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,ADW0Y55EQN5SP,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2UCO145HDQZI0,0,25,25,0,0,0,74.76,1.38,1.350432457,1.186195103
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AMHD5TE3XX6W8,0,125,125,0,0,0,55.864,1.126097687,0.969068927,1.093778852
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2QOD0ZIMEUXJ8,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AFG98QETT0ZZC,0,14,14,0,0,0,48.14285714,0.933879062,1.085473423,1.14508711
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1DNDPR4HWKZTZ,0,86,86,0,0,0,57.94186047,0.754823815,0.865855218,1.017023045
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2658LN9LNAR1D,0,7,7,0,0,0,-9,0.847415037,1.214434877,1.40213278
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A35IOR9OPUZ4FT,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AQSNO8OBTVP1K,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AHOUZQO1L4682,0,4,4,0,0,0,-9,1.452368755,0.638876565,0.860113898
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A352QIC9QSCQEM,0,874,874,0,0,0,699.51373,0.664374061,0.632759845,0.643004064
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3VVIHXSJMRR0U,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AV1QSUJUCS4CO,0,3,3,0,0,0,-9,1.010362971,1.38443731,1.320248293
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A64BOVRVYV1GP,0,35,35,0,0,0,124.8571429,1.009419918,1.035136769,1.014898347
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AIXH85FDYXDBB,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,ANI9XZENKHXP5,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3QAMK1RG5QGT5,0,7,7,0,0,0,-9,1.440574574,0.970931683,0.701065891
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A24GX1OZE6AY04,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A10AMLMGV20CB6,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A26H5F75NK8G53,0,5,5,0,0,0,-9,0.860232527,0.908561921,0.964752778
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2K7F0W4HPVVNH,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1TEQTP52NS7D1,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AR5AV0OMG1SJU,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1FUBGE9CHDHU6,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,ALTR446FNF8U,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A36SM7QM8OK3H6,0,288,288,0,0,0,62.30902778,0.793024219,1.126720822,1.136463943
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2A326AZ3CN4QT,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1WPP8I5XQI0JA,0,9,9,0,0,0,-9,1.20825351,1.168850263,1.379254781
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1MBXDZXR56MGX,0,19,19,0,0,0,124.5789474,0.991218367,1.235611061,1.171863426
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A5LENRQL78DCV,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3DYW97U2K2QB2,0,11,11,0,0,0,128,0.516264395,1.071802375,1.039508784
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AQW0OHVLKSW24,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2BKBP8ZW58F3V,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AVL9F1P5AOJSF,0,6,6,0,0,0,-9,1.098452194,1.341809791,1.272418021
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2DK736XWUXOMT,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2IKPU88PDQTMF,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3ATYUPQYD15TK,0,5,5,0,0,0,-9,1.268857754,0.628539361,0.577350269
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1LX3YP9PCKI72,0,4,4,0,0,0,-9,0.856956825,1.274754878,1.248436522
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2X26SBTYA3CTZ,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AVOF14300525D,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A269UF7PZK20LT,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1Z5H7VBJHAT79,0,5,5,0,0,0,-9,1.178982612,1.220655562,1.152171862
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1ZJOY7G7XIXV5,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A31PTT6WS0YIU7,0,4,4,0,0,0,-9,1.170937125,0.829156198,0.618241233
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3DZL24017X469,0,20,20,0,0,0,65.35,0.706111712,0.833291666,0.888603989
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A19APLG9LZ5JR7,0,10,10,0,0,0,22.7,1.28233186,1.217116784,1.05301404
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A14WOOII6N5ADC,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AD72VY8GLM8E2,0,3,3,0,0,0,-9,0.866025404,0.552770798,0.745355993
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AAJ5HBW5TN4VA,0,8,8,0,0,0,-9,1.056508844,1.431036969,1.391216687
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2NSWGSPODDQ5C,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A8JAEZHX0GP8I,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2NQJGWLBLDIZ3,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2GK8NS27GDFCZ,0,11,11,0,0,0,66.09090909,0.961017023,0.868110421,0.919261292
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3KNXSGV09ENM5,0,7,7,0,0,0,-9,1.26571751,1.30104125,1.256276758
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AGZ9OF3XO5W8E,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A38HW7DX9D3NKH,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3NPBH7ON8R8P9,0,4,4,0,0,0,-9,1.130196333,0.653197265,0.816496581
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AEX9Z00EX04SO,0,10,10,0,0,0,105.6,1.539277428,1.424876639,1.34404301
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2CPKZC74VA4RS,0,11,11,0,0,0,108.2727273,0.953462589,1.070596883,0.995859195
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1YH20CUYZOF6I,0,3,3,0,0,0,-9,0.953793595,1.010362971,1.187317237
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A24I6PE5OBNQDH,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1U7MY01YJX0I1,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1Q0R4XA3KGJGW,0,7,7,0,0,0,-9,0.60080728,1.080910425,1.070833168
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1EEL8W3XCD5E,0,77,77,0,0,0,66.79220779,0.833170277,1.012314192,1.110264508
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3V1ODK61W0BE2,0,13,13,0,0,0,80.61538462,1.019774891,1.315024692,1.313336237
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A7TTKDZRV14C2,0,7,7,0,0,0,-9,0.874817765,1.001911439,1.066656037
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2ANY835R0DA8E,0,14,14,0,0,0,117.3571429,0.920292766,1.108881906,1.199857592
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1OL25WY0BYMMH,0,4,4,0,0,0,-9,0.866025404,1.043955818,1.043955818
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3OU72P2R6QWNX,0,11,11,0,0,0,140.9090909,1.19226155,0.71401264,0.558554806
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A240L05XYMRTBJ,0,77,77,0,0,0,211.2337662,0.783510917,0.772809119,0.862262113
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1BAEFJ2OG7NJ0,0,3,3,0,0,0,-9,1.497683396,1.1,0.781024968
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A23II69D2VTUOO,0,6,6,0,0,0,-9,1.111024302,1.402477147,1.585705777
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2PE1GC3807RB6,0,70,70,0,0,0,626.3571429,1.082773272,1.023979151,1.127310702
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AMYFUVTCAREPK,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A17NKYG4VJR4CB,0,4,4,0,0,0,-9,1.053268722,0.559016994,0.559016994
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2115WEI1GCBLY,0,16,16,0,0,0,69.1875,0.998044964,0.975383587,0.995327962
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1YK2LD04QVLQE,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A27Y441WSBIXM6,0,5,5,0,0,0,-9,0.5,0.888819442,0.99380799
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2UW25BWZG846W,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AZ8KL6F16ZS7G,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A27N9VFD2W0HPP,0,4,4,0,0,0,-9,0,1.197327754,1.165922382
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1WP410YX2JBKI,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1O0B81BGU5QAR,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2NMAO3BH8FXNP,0,143,143,0,0,0,1522.734266,0.477282333,1.062992366,1.062992366
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1ET164AZEK2LI,0,72,72,0,0,0,79.95833333,0.841625412,1.08127121,1.127654012
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3BZ33HNADW7F7,0,198,198,0,0,0,683.3888889,0.979381355,0.639890104,0.712125763
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A254ISH2VOKFVD,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,ASU5AHY2I8O3D,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1W7F0Z6EP5AQU,0,13,13,0,0,0,104.0769231,1.06916851,1.110467094,1.045804743
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1A2JZ0FSJKZMT,0,3,3,0,0,0,-9,0.799305254,-9,1.067940011
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A238MNX7NVA48V,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,ADZA7VSHO6DGZ,0,3,3,0,0,0,-9,1.16368667,1.431637795,1.135454182
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2IKCZZ23SW0LW,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3NEHD04SFKIEP,0,126,126,0,0,0,88.88095238,0.819182575,0.869072534,1.066344123
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2X00L77LYHXM3,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1JRXVE6CEZWXG,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AI9PHA1O9GHB,0,26,26,0,0,0,78.26923077,0.959035203,1.18099773,1.135544037
